country,iso3,location,source_age_group,target_age_group,contacts_per_day,source,source_type
Australia,AUS,work,infant_0_2m,infant_0_2m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,infant_0_2m,infant_3_11m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,infant_0_2m,child_1_4y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,infant_0_2m,child_5_9y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,infant_0_2m,adolescent_10_17y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,infant_0_2m,young_adult_18_39y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,infant_0_2m,middle_adult_40_64y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,infant_0_2m,elderly_65plus,9e-06,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,infant_3_11m,infant_0_2m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,infant_3_11m,infant_3_11m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,infant_3_11m,child_1_4y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,infant_3_11m,child_5_9y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,infant_3_11m,adolescent_10_17y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,infant_3_11m,young_adult_18_39y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,infant_3_11m,middle_adult_40_64y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,infant_3_11m,elderly_65plus,9e-06,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,child_1_4y,infant_0_2m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,child_1_4y,infant_3_11m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,child_1_4y,child_1_4y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,child_1_4y,child_5_9y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,child_1_4y,adolescent_10_17y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,child_1_4y,young_adult_18_39y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,child_1_4y,middle_adult_40_64y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,child_1_4y,elderly_65plus,9e-06,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,child_5_9y,infant_0_2m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,child_5_9y,infant_3_11m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,child_5_9y,child_1_4y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,child_5_9y,child_5_9y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,child_5_9y,adolescent_10_17y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,child_5_9y,young_adult_18_39y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,child_5_9y,middle_adult_40_64y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,child_5_9y,elderly_65plus,8e-06,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,adolescent_10_17y,infant_0_2m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,adolescent_10_17y,infant_3_11m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,adolescent_10_17y,child_1_4y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,adolescent_10_17y,child_5_9y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,adolescent_10_17y,adolescent_10_17y,0.338177,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,adolescent_10_17y,young_adult_18_39y,0.890155,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,adolescent_10_17y,middle_adult_40_64y,0.553548,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,adolescent_10_17y,elderly_65plus,1.3e-05,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,young_adult_18_39y,infant_0_2m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,young_adult_18_39y,infant_3_11m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,young_adult_18_39y,child_1_4y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,young_adult_18_39y,child_5_9y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,young_adult_18_39y,adolescent_10_17y,0.293886,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,young_adult_18_39y,young_adult_18_39y,3.36491,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,young_adult_18_39y,middle_adult_40_64y,2.169128,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,young_adult_18_39y,elderly_65plus,7.2e-05,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,middle_adult_40_64y,infant_0_2m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,middle_adult_40_64y,infant_3_11m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,middle_adult_40_64y,child_1_4y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,middle_adult_40_64y,child_5_9y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,middle_adult_40_64y,adolescent_10_17y,0.17718,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,middle_adult_40_64y,young_adult_18_39y,2.102965,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,middle_adult_40_64y,middle_adult_40_64y,2.334605,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,middle_adult_40_64y,elderly_65plus,6.1e-05,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,elderly_65plus,infant_0_2m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,elderly_65plus,infant_3_11m,1e-06,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,elderly_65plus,child_1_4y,2e-06,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,elderly_65plus,child_5_9y,3e-06,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,elderly_65plus,adolescent_10_17y,7e-06,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,elderly_65plus,young_adult_18_39y,0.000121,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,elderly_65plus,middle_adult_40_64y,0.000105,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,work,elderly_65plus,elderly_65plus,3.4e-05,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,infant_0_2m,infant_0_2m,0.025945,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,infant_0_2m,infant_3_11m,0.129723,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,infant_0_2m,child_1_4y,0.623718,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,infant_0_2m,child_5_9y,0.354264,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,infant_0_2m,adolescent_10_17y,0.203283,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,infant_0_2m,young_adult_18_39y,1.095661,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,infant_0_2m,middle_adult_40_64y,0.703061,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,infant_0_2m,elderly_65plus,0.188755,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,infant_3_11m,infant_0_2m,0.025945,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,infant_3_11m,infant_3_11m,0.129723,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,infant_3_11m,child_1_4y,0.623718,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,infant_3_11m,child_5_9y,0.354264,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,infant_3_11m,adolescent_10_17y,0.203283,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,infant_3_11m,young_adult_18_39y,1.095661,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,infant_3_11m,middle_adult_40_64y,0.703061,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,infant_3_11m,elderly_65plus,0.188755,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,child_1_4y,infant_0_2m,0.025945,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,child_1_4y,infant_3_11m,0.129723,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,child_1_4y,child_1_4y,0.623718,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,child_1_4y,child_5_9y,0.354264,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,child_1_4y,adolescent_10_17y,0.203283,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,child_1_4y,young_adult_18_39y,1.095661,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,child_1_4y,middle_adult_40_64y,0.703061,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,child_1_4y,elderly_65plus,0.188755,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,child_5_9y,infant_0_2m,0.011437,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,child_5_9y,infant_3_11m,0.057184,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,child_5_9y,child_1_4y,0.274945,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,child_5_9y,child_5_9y,1.354263,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,child_5_9y,adolescent_10_17y,0.656704,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,child_5_9y,young_adult_18_39y,0.898379,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,child_5_9y,middle_adult_40_64y,0.674176,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Australia,AUS,other,child_5_9y,elderly_65plus,0.176935,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
