country,iso3,source_age_group,target_age_group,all_setting_contacts_per_day,setting_matrix_available,setting_decomposition,structural_sensitivity_caveat,home_contacts_per_day,home_share,school_contacts_per_day,school_share,work_contacts_per_day,work_share,other_contacts_per_day,other_share
United_States,USA,infant_3_11m,infant_3_11m,0.368034,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.091058,0.24741735817886393,0.161491,0.43879369840829924,0.0,0.0,0.115485,0.3137889434128369
United_States,USA,infant_3_11m,child_1_4y,1.794829,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.444071,0.24741688483972568,0.78756,0.438793890671479,0.0,0.0,0.563198,0.3137892244887953
United_States,USA,infant_3_11m,child_5_9y,1.251406,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.557557,0.44554445160083933,0.359532,0.28730244221299883,0.0,0.0,0.334317,0.2671531061861618
United_States,USA,infant_3_11m,adolescent_10_17y,0.846997,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.599556,0.7078608306759056,0.034954,0.04126815089073515,0.002985,0.0035242155521211997,0.209502,0.24734680288123806
United_States,USA,infant_3_11m,young_adult_18_39y,3.858045,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,2.479874,0.6427799572063053,0.169166,0.04384759638625262,0.128924,0.033416924893307366,1.080081,0.2799555215141348
United_States,USA,infant_3_11m,middle_adult_40_64y,2.701033,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.809723,0.6700114363652722,0.076813,0.028438378946129134,0.119439,0.04421974851843721,0.695059,0.25733080639888517
United_States,USA,infant_3_11m,elderly_65plus,0.917783,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.710213,0.7738354273286823,0.00118,0.0012857069699482339,0.001097,0.0011952716491806887,0.205294,0.22368468363436672
United_States,USA,child_1_4y,infant_0_2m,0.073607,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.018212,0.2474221201787873,0.032298,0.4387897890146317,0.0,0.0,0.023097,0.3137880908065809
United_States,USA,child_1_4y,infant_3_11m,0.368034,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.091058,0.24741735817886393,0.161491,0.43879369840829924,0.0,0.0,0.115485,0.3137889434128369
United_States,USA,child_1_4y,child_1_4y,1.794829,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.444071,0.24741688483972568,0.78756,0.438793890671479,0.0,0.0,0.563198,0.3137892244887953
United_States,USA,child_1_4y,child_5_9y,1.251406,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.557557,0.44554445160083933,0.359532,0.28730244221299883,0.0,0.0,0.334317,0.2671531061861618
United_States,USA,child_1_4y,adolescent_10_17y,0.846997,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.599556,0.7078608306759056,0.034954,0.04126815089073515,0.002985,0.0035242155521211997,0.209502,0.24734680288123806
United_States,USA,child_1_4y,young_adult_18_39y,3.858045,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,2.479874,0.6427799572063053,0.169166,0.04384759638625262,0.128924,0.033416924893307366,1.080081,0.2799555215141348
United_States,USA,child_1_4y,middle_adult_40_64y,2.701033,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.809723,0.6700114363652722,0.076813,0.028438378946129134,0.119439,0.04421974851843721,0.695059,0.25733080639888517
United_States,USA,child_1_4y,elderly_65plus,0.917783,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.710213,0.7738354273286823,0.00118,0.0012857069699482339,0.001097,0.0011952716491806887,0.205294,0.22368468363436672
United_States,USA,child_5_9y,infant_0_2m,0.038038,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.016948,0.44555444555444557,0.010929,0.287317945212682,0.0,0.0,0.010162,0.26715389873284606
United_States,USA,child_5_9y,infant_3_11m,0.190192,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.084739,0.44554450239757715,0.054643,0.2873044081770001,0.0,0.0,0.05081,0.26715108942542276
United_States,USA,child_5_9y,child_1_4y,0.927529,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.413256,0.44554509885944266,0.266481,0.2873020681833129,0.0,0.0,0.247792,0.26715283295724446
United_States,USA,child_5_9y,child_5_9y,5.72901,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.71754,0.12524677038441195,3.74949,0.6544743332617678,0.0,0.0,1.26198,0.22027889635382034
United_States,USA,child_5_9y,adolescent_10_17y,2.179075,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.820761,0.37665569106157426,0.686574,0.3150758922937485,0.002287,0.0010495278960109221,0.669453,0.30721888874866626
United_States,USA,child_5_9y,young_adult_18_39y,3.61201,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,2.177352,0.6028089623229171,0.306714,0.0849150473005335,0.234082,0.06480657584004473,0.893861,0.24746913768234308
United_States,USA,child_5_9y,middle_adult_40_64y,2.938876,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.913615,0.6511383944065691,0.248746,0.08463984189873952,0.092252,0.031390232184005044,0.684262,0.23283119124454385
United_States,USA,child_5_9y,elderly_65plus,0.98172,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.7744,0.788819622703011,0.007075,0.007206739192437762,0.000442,0.0004502302082060058,0.199803,0.20352340789634518
United_States,USA,adolescent_10_17y,infant_0_2m,0.014816,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.010488,0.7078833693304537,0.000611,0.04123920086393089,5.2e-05,0.003509719222462203,0.003665,0.24736771058315335
United_States,USA,adolescent_10_17y,infant_3_11m,0.074082,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.05244,0.707864258524338,0.003057,0.04126508463594396,0.000261,0.003523123025836236,0.018324,0.24734753381388194
United_States,USA,adolescent_10_17y,child_1_4y,0.361283,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.255739,0.7078633647306958,0.014909,0.04126681853283991,0.001273,0.003523553557737286,0.089362,0.2473462631787269
United_States,USA,adolescent_10_17y,child_5_9y,1.254034,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.472339,0.3766556568641679,0.395116,0.31507598677547816,0.001316,0.0010494133332908037,0.385263,0.30721894302706304
United_States,USA,adolescent_10_17y,adolescent_10_17y,9.94308,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.315929,0.13234621465380947,5.983734,0.6017988389915399,0.009102,0.0009154105166608335,2.634315,0.26493953583798985
United_States,USA,adolescent_10_17y,young_adult_18_39y,5.455443,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.711916,0.31379963093739593,1.571444,0.28805066792925893,0.26674,0.048894287778279415,1.905344,0.3492555966582366
United_States,USA,adolescent_10_17y,middle_adult_40_64y,3.390576,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.926435,0.5681733723119612,0.378132,0.11152441355097188,0.291745,0.08604585179627296,0.794264,0.23425636234079403
United_States,USA,adolescent_10_17y,elderly_65plus,0.935089,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.729774,0.7804326646982267,0.004883,0.005221962829206632,0.002246,0.0024019104063891248,0.198186,0.21194346206617767
United_States,USA,young_adult_18_39y,infant_0_2m,0.022974,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.014767,0.642770087925481,0.001007,0.0438321580917559,0.000768,0.0334290937581614,0.006432,0.2799686602246017
United_States,USA,young_adult_18_39y,infant_3_11m,0.114872,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.073837,0.642776307542308,0.005037,0.04384880562713281,0.003839,0.03341980639320287,0.032159,0.27995508043735634
United_States,USA,young_adult_18_39y,child_1_4y,0.560206,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.360089,0.6427796203539412,0.024564,0.04384815585695262,0.01872,0.033416279011649286,0.156833,0.2799559447774569
United_States,USA,young_adult_18_39y,child_5_9y,0.70762,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.426559,0.6028080042960912,0.060088,0.08491563268420904,0.045858,0.06480596930555949,0.175114,0.24746898052627114
United_States,USA,young_adult_18_39y,adolescent_10_17y,1.857137,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.582769,0.3137996819836124,0.53495,0.2880509084682498,0.090803,0.048894077281320655,0.648615,0.34925533226681715
United_States,USA,young_adult_18_39y,young_adult_18_39y,7.090566,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.740324,0.2454421833179467,0.379651,0.05354311630411451,1.724441,0.24320216467909614,3.246149,0.45781239466637785
United_States,USA,young_adult_18_39y,middle_adult_40_64y,4.41924,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.417654,0.3207913577900272,0.041835,0.009466559860971568,1.384081,0.31319435015975594,1.575669,0.3565475059059929
United_States,USA,young_adult_18_39y,elderly_65plus,1.054901,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.594351,0.5634187473516471,0.00072,0.0006825285026746586,0.051072,0.04841402178972244,0.408758,0.38748470235595567
United_States,USA,middle_adult_40_64y,infant_0_2m,0.015347,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.010283,0.6700332312504073,0.000436,0.02840946113246889,0.000679,0.044243174561803614,0.003949,0.2573141330553203
United_States,USA,middle_adult_40_64y,infant_3_11m,0.076735,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.051413,0.6700071675245977,0.002182,0.02843552485827849,0.003393,0.04421711083599401,0.019746,0.25732716491822505
United_States,USA,middle_adult_40_64y,child_1_4y,0.374221,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.250732,0.6700105018157719,0.010642,0.028437741334665877,0.016548,0.0442198593879018,0.096299,0.25733189746166035
United_States,USA,middle_adult_40_64y,child_5_9y,0.549352,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.357704,0.6511380681238988,0.046497,0.08463972098035503,0.017244,0.031389710058396074,0.127906,0.23283068051085642
United_States,USA,middle_adult_40_64y,adolescent_10_17y,1.1013,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.62573,0.5681739762099337,0.122822,0.11152456188141288,0.094762,0.08604558249341687,0.257987,0.23425678743303371
United_States,USA,middle_adult_40_64y,young_adult_18_39y,4.216635,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.35266,0.32079134191126335,0.039917,0.009466553306131548,1.320627,0.3131945259667958,1.503431,0.3565475788158093
United_States,USA,middle_adult_40_64y,middle_adult_40_64y,5.241673,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.603683,0.3059486923354433,0.00177,0.0003376784473201591,1.762807,0.3363061755283094,1.873413,0.35740745368892723
United_States,USA,middle_adult_40_64y,elderly_65plus,1.442696,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.74738,0.5180439954085961,2.2e-05,1.5249227834554195e-05,0.066277,0.04593968514503402,0.629017,0.43600107021853535
United_States,USA,elderly_65plus,infant_0_2m,0.009047,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.007001,0.7738476843152426,1.2e-05,0.0013264065436056152,1.1e-05,0.001215872664971814,0.002024,0.2237205703548138
United_States,USA,elderly_65plus,infant_3_11m,0.045236,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.035005,0.7738305774162172,5.8e-05,0.0012821646476257847,5.4e-05,0.0011937394995136616,0.010119,0.22369351843664337
United_States,USA,elderly_65plus,child_1_4y,0.220606,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.170713,0.7738366136913775,0.000284,0.001287362991033789,0.000264,0.001196703625468029,0.049346,0.22368385266039909
United_States,USA,elderly_65plus,child_5_9y,0.318373,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.251139,0.7888200318494344,0.002294,0.007205384878742858,0.000144,0.00045229966108935115,0.064796,0.20352228361073332
United_States,USA,elderly_65plus,adolescent_10_17y,0.526944,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.411245,0.7804339740086234,0.002752,0.005222566344810834,0.001266,0.002402532337402077,0.111682,0.21194282504402748
United_States,USA,elderly_65plus,young_adult_18_39y,1.746262,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.983877,0.5634188913232951,0.001192,0.0006826008926495566,0.084543,0.04841369737187203,0.67665,0.38748481041218324
United_States,USA,elderly_65plus,middle_adult_40_64y,2.502963,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.296645,0.5180440142343296,3.8e-05,1.5182006286149657e-05,0.114985,0.04593955244244522,1.091295,0.4360012513169392
United_States,USA,elderly_65plus,elderly_65plus,1.794424,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.931253,0.5189704328519904,3e-06,1.6718456730404854e-06,0.004635,0.00258300156484755,0.858532,0.478444336455598
